,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day
876,876,22/07/2019,13,300.0,293.22,21975,23091,5173,17770,4205,1086,1974,291.28,396.69,0,7,222.15,227.8,222.16,285.0,310.93,300.0,305.0,291.24,373.09,377.1,451.25,210.164583333,235.270833333,244.545833333,246.559479167,242.833690476,224.98,243.51,250.0,244.965,242.42,47.4745034527,44.5821052181,41.3486245407,37.4717493972,34.2981160349,223.89625,244.572916667,254.895,261.350104167,249.51672619,241.3,270.255,277.425,282.75,240.93,73.811650713,64.0819209728,56.211313457,52.9775969433,47.4554669591,21
877,877,22/07/2019,14,298.0,287.95,21900,23091,5217,17652,4248,1129,1967,291.28,393.32,0,7,222.16,222.15,227.8,283.13,306.0,295.0,300.0,291.24,363.82,383.42,405.87,207.624166667,233.524166667,243.534166667,246.3484375,242.935833333,222.16,243.51,250.0,244.965,242.42,44.965254114,43.3781863424,40.9862797638,37.5522742833,34.2102085898,224.25,244.697916667,254.503194444,261.053020833,249.898928571,241.3,270.255,277.425,282.75,243.265,74.1256537181,64.1687282146,55.8521808072,52.7259714316,47.5317858985,21
878,878,22/07/2019,15,265.0,284.36,21525,23091,5204,17291,4234,1113,1934,291.28,391.74,0,7,210.0,222.16,222.15,270.0,290.0,270.0,270.0,268.42,352.66,384.47,403.88,205.124166667,231.8575,242.700833333,246.010729167,242.97577381,222.155,243.375,247.5,244.965,242.42,42.9701634521,42.6935853221,41.0505072193,37.7333151206,34.1675352004,224.924166667,248.683333333,253.794583333,260.518333333,250.259107143,241.3,270.825,275.89,282.63,245.8,74.4640938227,59.2948592847,55.3379920162,52.3836211378,47.4408782753,21
879,879,22/07/2019,16,263.93,261.79,21325,23091,5125,17171,4154,1057,1916,277.01,393.95,0,7,203.24,210.0,222.16,266.14,299.9,280.0,265.55,268.42,346.55,382.78,401.88,202.503333333,229.84375,241.634722222,245.602604167,243.054583333,216.075,241.62,244.255,244.965,242.42,40.9579697258,41.6835635562,41.0649312356,37.9836174172,34.0597109325,233.015,250.23375,253.085972222,260.1959375,250.620714286,248.235,270.825,274.89,281.96,246.0,67.6139362403,58.8055329075,54.8096908944,52.2370269682,47.3457398013,21
880,880,22/07/2019,17,259.0,261.72,20950,23091,5036,16885,4065,969,1882,263.09,396.79,0,7,203.24,203.24,210.0,259.14,261.0,261.0,259.0,291.24,356.45,373.09,403.56,200.174166667,228.640416667,240.8325,245.1990625,243.171964286,210.0,239.125,243.51,244.965,242.42,39.1465483976,41.5986288112,41.245082225,38.2275151684,33.8868487422,242.056666667,250.438541667,253.131527778,260.11125,251.118154762,251.555,270.825,274.89,281.96,246.0,59.4783222963,58.9333925857,54.8404394754,52.1794072963,47.3307876234,21
881,881,22/07/2019,18,258.0,264.8,20575,23091,4894,16652,3923,825,1848,262.97,398.69,0,7,203.24,203.24,203.24,250.0,260.0,253.0,256.0,256.89,369.62,363.82,473.73,198.225833333,227.457916667,240.141388889,244.909895833,243.245595238,206.62,238.09,243.51,244.965,242.42,37.6956250393,41.4948336163,41.4546913129,38.4404528287,33.7858124868,249.687916667,250.498333333,252.7,259.785,251.412559524,252.24,270.825,274.06,280.66,248.435,47.4837697653,58.9385591855,54.6845416785,52.0997242542,47.2110863997,21
882,882,22/07/2019,19,243.89,251.05,20450,23091,4743,16677,3773,668,1837,277.01,404.69,0,7,203.24,203.24,203.24,245.0,253.27,250.0,250.0,251.5,383.84,352.66,525.62,196.485833333,226.415625,239.491944444,244.519479167,243.300595238,203.24,237.81,243.51,244.965,242.42,36.3836682087,41.4610032572,41.6638195337,38.6730820943,33.7126070291,250.292083333,249.795416667,252.19375,259.402604167,251.673452381,252.24,268.42,270.825,278.935,251.185,47.4074994048,58.7161817907,54.5220927811,52.0235617924,47.0888595975,21
883,883,22/07/2019,20,244.0,240.75,20475,23091,4605,16841,3634,531,1839,277.01,404.48,0,7,210.0,203.24,203.24,243.51,255.0,252.22,256.0,255.89,399.11,346.55,563.85,195.089583333,225.478125,238.905555556,244.155625,243.340535714,203.24,237.07,243.375,244.255,242.42,35.1217214443,41.3093966775,41.7791069116,38.8331665031,33.6688676764,250.444166667,249.183333333,251.748472222,259.0659375,251.907916667,254.065,267.85,268.42,277.425,251.87,47.4198730049,58.4912150281,54.3566259786,51.939685113,47.0106758528,21
884,884,22/07/2019,21,243.89,238.35,20575,23091,4518,17027,3548,439,1848,291.27,403.53,0,7,222.15,210.0,203.24,243.51,252.5,252.0,259.0,251.26,406.38,356.45,403.88,194.199583333,224.845833333,238.490972222,243.944479167,243.452797619,203.24,235.32,243.095,244.255,242.42,34.0970681488,41.1188258811,41.7954386001,38.8977557429,33.5658124463,250.403333333,248.586458333,251.281111111,258.681041667,252.114821429,253.695,267.28,268.305,275.89,251.87,47.4186813,58.3169128232,54.211955299,51.8582855275,46.9303290336,21
885,885,22/07/2019,22,243.89,235.45,20500,23091,4471,17036,3464,392,1841,251.73,401.53,0,7,235.0,222.15,210.0,243.51,243.24,242.95,242.17,251.5,407.75,369.62,403.88,193.845,224.674166667,238.380555556,243.871770833,243.601607143,203.24,234.595,241.62,244.255,242.42,33.6026465055,41.0575532136,41.7939939377,38.9079886533,33.4719015833,251.0075,248.099166667,250.817083333,258.298645833,252.239642857,253.695,267.28,267.735,274.89,251.87,47.3327782602,58.1900305431,54.0628358314,51.773529014,46.9004533626,21
886,886,22/07/2019,23,247.63,233.85,19200,23091,4418,15820,3380,366,1724,285.08,400.8,0,7,222.15,235.0,222.15,238.25,258.94,267.64,249.1,250.0,407.43,383.84,403.88,193.174166667,223.907708333,237.74875,243.5609375,243.71375,203.24,233.595,239.125,243.51,242.42,32.8294268735,40.7464896929,41.6891528411,38.9616079069,33.3674994925,258.315,247.516666667,250.443611111,257.900625,252.491607143,253.695,262.085,267.28,274.06,251.87,28.8443266971,58.0244630851,53.972989262,51.6879614572,46.7731094419,21
887,887,22/07/2019,24,236.0,217.55,17650,23091,4393,14310,3340,341,1585,245.7,400.69,0,7,190.0,222.15,235.0,231.0,250.7,250.0,235.0,235.1,402.48,399.11,403.67,191.465833333,222.643125,236.915416667,242.9671875,243.895,203.24,232.0,238.09,243.51,242.42,31.8269636734,40.8391076213,42.0390190964,39.3411205444,32.9881347568,257.657916667,247.579166667,250.389444444,257.406770833,252.692678571,253.695,262.085,267.28,270.825,251.87,29.1987456519,58.0091176558,53.986590977,51.6768443206,46.6241829965,21
888,888,23/07/2019,1,220.0,204.95,16600,23091,4510,13122,3478,361,1490,216.9,400.4,1,7,170.0,190.0,222.15,160.12,237.93,235.0,233.96,244.2,394.69,406.38,414.05,191.8775,221.227916667,236.012638889,242.290104167,243.597380952,203.24,229.4,238.09,243.51,242.42,31.4657388903,41.4702180734,42.7722665179,40.0329445515,33.4276288472,258.711666667,247.098333333,250.513055556,257.531770833,252.950535714,253.695,256.39,267.28,270.825,251.87,28.1780830136,57.937955014,53.9617378957,51.6297221823,46.4554008676,22
889,889,23/07/2019,2,215.0,210.93,15925,23091,4504,12454,3471,356,1430,230.0,396.39,1,7,158.0,170.0,190.0,153.59,240.0,234.77,232.21,246.8,369.83,407.75,400.69,192.06125,219.519583333,234.946388889,241.488020833,243.275952381,203.24,224.98,238.09,243.51,242.42,31.2445297212,42.3598835189,43.7494005208,40.9416011982,33.9882001228,259.87375,246.301458333,250.672777778,257.697291667,253.224583333,253.695,254.065,267.28,270.825,251.87,27.0164241209,57.6672758706,53.9330862213,51.5689117177,46.2811489521,22
890,890,23/07/2019,3,220.0,210.43,15575,23091,4505,12103,3472,363,1398,233.0,390.06,1,7,159.54,158.0,170.0,147.61,237.69,236.63,228.88,237.0,360.56,407.43,387.32,192.558333333,217.891458333,233.875694444,240.649895833,242.975595238,203.24,222.16,238.09,243.51,242.42,30.594729962,43.1412957612,44.6418395245,41.7872085312,34.5030840017,260.6275,245.300416667,250.696388889,257.760729167,253.439583333,253.695,252.24,267.28,270.825,251.87,26.0592545941,57.3967451801,53.9266331886,51.5393497956,46.1201430834,22
891,891,23/07/2019,4,220.0,210.57,15500,23091,4506,12027,3473,380,1391,236.0,385.21,1,7,156.0,159.54,158.0,147.61,236.45,235.0,225.89,246.8,360.45,402.48,374.7,192.907916667,216.215416667,232.778472222,239.796875,242.654166667,203.24,222.155,238.09,243.51,242.42,30.1027866656,43.9599313185,45.5749099389,42.6706308049,35.0591711701,261.794583333,244.503541667,250.7075,257.92625,253.712916667,253.695,252.24,267.28,270.825,251.87,24.6956100621,57.0978811877,53.9257343189,51.4776886417,45.9425123512,22
892,892,23/07/2019,5,220.0,220.17,15300,23091,4526,11807,3493,401,1373,240.9,383.1,1,7,154.0,156.0,159.54,143.31,233.0,236.93,225.89,246.8,359.82,394.69,361.54,193.353333333,214.569583333,231.626666667,238.901041667,242.341071429,203.24,222.15,238.09,243.51,242.42,29.4080732285,44.7891909433,46.5069182798,43.5598052888,35.6135684638,262.961666667,243.952916667,250.317361111,258.091770833,253.986964286,253.695,251.87,267.28,270.825,251.87,23.1909239493,56.9421896073,53.8498745992,51.4154150752,45.7617150049,22
893,893,23/07/2019,6,221.09,220.47,15375,23091,4531,11863,3512,401,1380,240.78,397.66,1,7,158.9,154.0,156.0,140.0,234.19,235.0,220.23,217.32,381.1,369.83,358.07,194.140833333,213.001041667,230.569722222,238.066666667,242.025059524,203.24,222.15,238.09,243.51,242.42,28.1430893389,45.4016150823,47.2873728782,44.3184295671,36.1164892591,262.900416667,242.912083333,249.919027778,258.095104167,254.084821429,253.695,251.5,267.28,270.825,251.87,23.3142720759,56.9633268347,53.9881573649,51.4127332988,45.664946094,22
894,894,23/07/2019,7,244.06,258.97,17400,23091,4543,13861,3539,388,1562,288.74,395.55,1,7,243.53,158.9,154.0,147.61,243.51,258.67,241.99,217.56,392.47,360.56,368.28,198.1375,213.001458333,230.359444444,237.894166667,242.033154762,203.24,222.15,238.09,243.51,242.685,28.0586195777,45.401901122,47.1942270249,44.2640008339,36.1166743573,261.732083333,241.553958333,249.215833333,257.942604167,254.009464286,253.695,251.38,262.085,270.825,251.87,24.869625612,56.7701038995,54.0764815911,51.5119684048,45.7149825577,22
895,895,23/07/2019,8,244.06,260.64,19450,23091,4551,15880,3570,384,1747,290.58,397.87,1,7,242.31,243.53,158.9,169.44,250.0,253.63,242.0,212.28,396.37,360.45,377.75,201.17375,212.84125,230.202222222,237.780416667,242.046904762,206.62,222.15,238.09,243.51,242.685,28.7523101246,45.2819770462,47.1344296942,44.2381994712,36.116335398,258.522916667,240.085833333,248.7475,257.186041667,253.838928571,251.5,251.065,262.085,268.42,251.87,26.0966505396,56.5930024933,54.25046221,51.6449170369,45.8173899606,22
896,896,23/07/2019,9,281.44,285.63,20750,23091,4574,17157,3593,382,1864,299.37,400.29,1,7,263.93,242.31,243.53,179.36,266.5,283.2,257.0,250.05,399.32,359.82,387.11,204.6975,212.787708333,229.934583333,237.7784375,242.058392857,210.0,222.15,238.09,243.51,242.685,31.0528976804,45.2186558299,46.8832995263,44.2370128983,36.123026533,256.806666667,239.726875,248.258333333,256.463229167,253.893214286,251.38,250.46,256.39,268.305,251.87,25.1901458764,56.4713577996,54.0750096143,51.2485142377,45.8074052445,22
897,897,23/07/2019,10,300.0,300.7,21425,23091,4584,17822,3603,393,1925,322.61,401.45,1,7,300.0,263.93,242.31,210.0,282.3,307.73,267.5,249.93,401.53,381.1,387.22,208.4475,213.156458333,229.827222222,237.830520833,242.117916667,210.0,222.15,238.09,243.51,242.685,36.6507882648,45.8651259297,46.7111763694,44.3079795206,36.2106309506,255.085416667,238.99125,247.752777778,255.739166667,253.9475,250.655,250.025,254.955,267.735,251.87,24.1238008,56.0945922461,53.883875354,50.8387802592,45.7972105255,22
898,898,23/07/2019,11,301.23,320.68,21650,23091,4614,18017,3633,425,1945,322.61,402.93,1,7,300.0,300.0,263.93,222.16,285.0,307.0,267.5,241.24,402.06,392.47,381.11,211.690833333,213.468958333,229.73,237.8628125,242.169761905,210.0,222.15,238.09,243.51,242.685,41.0920562424,46.4128738212,46.5553153347,44.3525897114,36.2876090917,253.002083333,238.0525,247.126527778,254.924583333,253.950059524,250.025,249.965,253.13,267.28,251.87,22.9984910619,55.6613990352,53.6908849809,50.4322348027,45.7964839078,22
899,899,23/07/2019,12,305.0,320.71,21975,23091,4676,18280,3695,490,1974,322.61,403.04,1,7,299.23,300.0,300.0,227.8,286.93,306.0,267.57,249.69,401.01,396.37,378.9,214.667083333,213.725208333,229.635972222,237.887083333,242.165178571,210.0,222.15,238.09,243.51,242.685,44.7348808056,46.8589004688,46.4056994636,44.3858614264,36.2803089559,250.932083333,237.289791667,246.616111111,254.198020833,254.002916667,249.965,249.81,252.24,267.28,251.87,20.7715861485,55.235411186,53.4861775893,49.9935220355,45.7863505843,22
900,900,23/07/2019,13,308.23,320.76,22100,23091,4746,18335,3765,568,1985,329.55,402.51,1,7,300.0,299.23,300.0,222.15,285.0,310.93,278.09,241.12,396.69,399.32,371.54,217.910833333,214.037708333,229.484166667,237.887083333,242.135416667,210.0,222.15,238.09,243.51,242.685,48.0040788952,47.3913346617,46.1532098208,44.3858614264,36.230471475,248.84375,236.37,245.996527778,253.3821875,254.004047619,249.81,248.245,252.24,262.085,251.87,18.9856167097,54.7851979155,53.28470251,49.554763544,45.7860280866,22
901,901,23/07/2019,14,305.0,320.73,22050,23091,4816,18215,3835,642,1981,329.55,400.61,1,7,298.0,300.0,299.23,222.16,283.13,306.0,275.0,249.81,393.32,401.53,367.54,221.070833333,214.3475,229.373055556,237.918333333,242.123511905,210.0,222.15,238.09,243.51,242.685,50.7155629074,47.8984806982,45.9756964162,44.4275317359,36.211667937,247.1175,235.68375,245.504444444,252.656770833,254.057619048,249.75,248.245,251.87,256.39,251.87,16.7103285556,54.396801753,53.0803913263,49.084928837,45.7757621224,22
902,902,23/07/2019,15,275.0,280.67,21775,23091,4862,17894,3881,684,1956,327.04,400.19,1,7,265.0,298.0,300.0,210.0,270.0,290.0,260.63,249.93,391.74,402.06,364.91,223.3625,214.243333333,229.025833333,237.86625,242.09375,216.075,222.15,238.09,243.51,242.685,51.4311435213,47.7801666916,45.6042781459,44.392442772,36.1906680446,246.347083333,235.635625,247.904583333,251.932708333,254.174940476,249.75,248.245,251.87,254.955,251.87,16.1006015224,54.382862793,49.1184226343,48.5997052943,45.7395450702,22
903,903,23/07/2019,16,270.0,280.62,21500,23091,4845,17636,3864,695,1931,299.37,399.77,1,7,263.93,265.0,298.0,203.24,266.14,299.9,262.0,241.36,393.95,401.01,360.28,225.89125,214.197291667,228.52625,237.698854167,242.084107143,222.15,222.15,238.09,243.51,242.685,51.8887083564,47.7301328945,45.0100843924,44.2619985248,36.1845961095,245.219583333,239.117291667,248.562361111,251.119375,254.377083333,248.245,248.245,251.87,253.13,251.87,15.4207972159,48.9038713056,48.7017302377,48.1089248053,45.6064368074,22
904,904,23/07/2019,17,260.0,265.69,21150,23091,4821,17310,3840,670,1900,299.37,399.45,1,7,259.0,263.93,265.0,203.24,259.14,261.0,251.0,224.99,396.79,396.69,360.07,228.214583333,214.194375,228.498472222,237.678020833,242.084107143,228.575,222.15,238.09,243.51,242.685,52.0783842315,47.7273323229,44.9903739207,44.251385054,36.1845961095,242.459166667,242.257916667,247.77875,250.4634375,254.481071429,246.8,248.245,251.5,252.24,251.87,12.4724084758,42.5131457496,48.6195974206,48.0305527287,45.5187899484,22
905,905,23/07/2019,18,259.63,265.63,20675,23091,4726,16930,3745,573,1857,299.37,398.82,1,7,258.0,259.0,263.93,203.24,250.0,260.0,241.99,217.2,398.69,393.32,374.59,230.49625,214.361041667,228.470694444,237.730104167,242.096011905,238.655,222.15,238.09,243.51,242.685,52.1361651841,47.8687866248,44.9712637927,44.2725460729,36.1895305293,240.805416667,245.246666667,247.267361111,249.726354167,254.540119048,246.8,248.245,251.38,252.24,251.87,13.0917192478,34.747453685,48.7465001125,47.9919990726,45.4635941211,22
906,906,23/07/2019,19,244.06,254.22,20525,23091,4636,16870,3655,453,1844,290.58,608.72,1,7,243.89,258.0,259.0,203.24,245.0,253.27,241.99,217.2,404.69,391.74,388.48,232.19,214.337916667,228.340416667,237.666458333,242.059642857,242.92,222.15,238.09,243.51,242.685,51.8718202797,47.8539360954,44.9119579559,44.2591111043,36.1846095893,239.37625,244.834166667,246.322361111,248.989375,254.463333333,245.5,248.245,251.065,251.87,251.87,13.7301045984,34.9642859631,48.6594283235,47.9420497731,45.5159829619,22
907,907,23/07/2019,20,255.99,268.23,20625,23091,4537,17069,3556,352,1853,299.37,664.31,1,7,244.0,243.89,258.0,210.0,243.51,255.0,251.93,212.4,404.48,393.95,394.79,233.606666667,214.348125,228.187638889,237.580833333,241.988214286,243.71,222.15,238.09,243.51,242.685,51.7034543179,47.8603434053,44.8386418954,44.2386055902,36.1687670424,237.564166667,244.004166667,245.310277778,248.202395833,254.293511905,242.78,246.8,250.46,251.5,251.87,14.313370738,35.2563929216,48.5957157728,47.9158482461,45.6198831026,22
908,908,23/07/2019,21,250.0,263.59,20600,23091,4510,17071,3529,300,1850,299.37,652.81,1,7,243.89,244.0,243.89,222.15,243.51,252.5,246.44,217.08,403.53,396.79,394.9,234.5125,214.356041667,228.068055556,237.496354167,241.89827381,243.89,222.15,238.09,243.51,242.685,51.6844456671,47.8653009281,44.7843367248,44.2185195096,36.1449898301,236.14,243.271666667,244.437638889,247.495833333,254.151547619,241.3,246.8,250.025,251.38,251.87,14.5891809229,35.4463782823,48.5297316882,47.8689480642,45.6987591255,22
909,909,23/07/2019,22,244.06,253.07,20500,23091,4488,16994,3506,285,1841,290.58,626.76,1,7,243.89,243.89,244.0,235.0,243.51,243.24,241.18,217.44,401.53,398.69,394.16,234.882916667,214.363958333,228.077083333,237.506145833,241.908511905,243.89,222.15,238.09,243.51,243.0,51.719936067,47.8702566003,44.7875036155,44.2198439229,36.1453108518,234.720833333,242.864166667,243.639722222,246.793020833,253.734345238,241.18,246.8,249.965,251.065,251.5,14.6863441204,35.631960303,48.4942657848,47.8091108278,45.7121470464,22
910,910,23/07/2019,23,245.0,241.81,19400,23091,4440,15969,3431,283,1742,287.68,575.18,1,7,247.63,243.89,243.89,222.15,238.25,258.94,241.99,241.24,400.8,404.69,399.32,235.944583333,214.559375,227.92,237.297708333,241.899761905,243.945,222.15,238.09,243.51,243.0,51.7087162764,47.9888379046,44.6974767539,44.1233628408,36.1437374165,234.355833333,246.335416667,243.129722222,246.421666667,253.769107143,241.18,246.8,249.93,250.46,251.5,14.3960885136,25.595494364,48.3210231555,47.7112280213,45.7003401608,22
911,911,23/07/2019,24,241.25,241.59,18025,23091,4417,14632,3393,264,1619,246.4,468.43,1,7,236.0,247.63,243.89,190.0,231.0,250.7,235.2,233.5,400.69,404.48,392.37,237.86125,214.663541667,227.715833333,237.151875,241.905714286,243.945,222.15,237.81,243.51,243.0,50.7757784015,48.0306922924,44.6254729174,44.1040698996,36.1426766432,234.289166667,245.973541667,243.149166667,246.364375,253.837559524,241.18,246.2,249.93,250.46,251.5,14.3961972384,25.6527458187,48.3168037649,47.7235343865,45.6610655502,22
912,912,24/07/2019,1,223.0,228.48,16825,23121,4411,13439,3386,247,1511,,446.52,2,7,220.0,236.0,247.63,170.0,160.12,237.93,235.0,217.76,400.4,403.53,372.36,239.944583333,215.911041667,227.466805556,236.995625,241.822619048,243.945,222.15,237.07,243.51,243.0,48.8599777518,47.3567958789,44.6176985924,44.1383310874,36.1770852018,233.1875,245.949583333,242.461388889,246.181666667,253.939345238,239.06,246.2,249.87,250.46,251.5,14.6147960315,25.6790830484,48.3209216434,47.79985465,45.5607636919,23
913,913,24/07/2019,2,216.0,219.76,16100,23161,4379,12747,3353,216,1445,,419.04,2,7,215.0,220.0,236.0,158.0,153.59,240.0,226.36,217.76,396.39,401.53,352.55,242.319583333,217.190416667,227.119583333,236.7896875,241.720178571,243.945,222.15,236.225,243.51,243.0,46.0055683283,46.4583223865,44.6160665004,44.1949090293,36.2287969702,231.9775,245.925625,241.526805556,245.998958333,254.041845238,235.25,246.2,249.75,250.46,251.5,14.6409064373,25.7053704883,48.1359862112,47.8753486392,45.4591665379,23
