X1,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day,arima_rdn,arima_cro
628,628,12/07/2019,5,220,220.86,15250,23422,4187,11802,3448,353,1373,230.91,375.94,4,7,215,207,214.75,205,205,180,185,202.45,356.49,365.63,309.76,233.12125,226.528541667,226.544444444,206.5315625,208.821964286,237.31,220.53,221.115,216.325,216.665,16.529166136,14.4082836679,14.0540830505,40.2265789413,38.2753258063,227.839583333,219.911875,225.300277778,239.56375,244.652083333,235.58,209.9,216.5,240.535,243.26,18.6025709956,16.9636426809,19.2231964463,32.9299106477,43.1607983152,11,195.8068493080548,248.90186827030251
629,629,12/07/2019,6,220,220.5,15575,23505,4143,12158,3417,294,1402,217,381.33,4,7,215,215,207,210,210,197.46,195,202.81,362.98,363.61,318.67,233.329583333,226.632708333,226.788055556,207.8490625,208.761845238,237.31,220.53,221.115,216.325,216.33,16.2543004287,14.3039421347,13.6901430191,38.3481592526,38.2575326956,227.79625,219.783333333,225.199583333,239.3315625,244.62,235.58,209.9,216.5,240.535,243.26,18.6619990104,17.071276278,19.3228819649,33.1110522279,43.1900504178,11,196.78699917209514,249.7128777718945
630,630,12/07/2019,7,239.18,245.43,17850,23588,4054,14500,3350,211,1607,232.2,499.59,4,7,241.99,215,215,237.31,236.58,236,240,276.58,439.93,361.28,351.94,233.524583333,226.745416667,226.87125,209.3859375,208.681785714,237.31,220.53,221.115,216.33,216.33,16.332015765,14.4049472823,13.7649084287,36.6756381088,38.1732470718,230.574583333,220.494375,225.250833333,239.218229167,244.583928571,240.305,209.9,216.5,240.535,243.26,20.7307102542,18.6712624681,19.4555903657,32.9628715533,43.1606273372,11,207.3753665051465,273.2820691594483
631,631,12/07/2019,8,260.6,267.57,19775,23588,4019,16441,3334,136,1780,284.91,389.8,4,7,255.1,241.99,215,237.31,215.53,220,206,232.33,374.99,358.94,454.63,234.265833333,227.569791667,227.35875,210.959895833,208.896666667,237.31,220.74,221.64,216.665,216.33,16.904953459,14.8740771914,14.1347135303,35.3226460085,38.3329482685,230.127083333,220.973333333,225.098055556,239.1271875,244.25452381,235.58,209.96,216.5,238.83,243.21,20.5645049791,18.6739120944,19.3545487348,32.9697722069,43.040835544,11,223.11806078071396,297.88902401168997
632,632,12/07/2019,9,300,315.67,21000,23588,4028,17657,3343,103,1890,319.44,394.13,4,7,278.4,255.1,241.99,243,220.53,237,217.27,242.43,380.51,356.49,455.69,235.740833333,228.775416667,227.93375,212.5578125,209.125238095,237.31,222.59,221.64,217.5,216.33,19.1017929768,16.5430296382,15.3244486092,34.8597836513,38.6328341465,230.095416667,221.670208333,224.770138889,238.658125,243.985238095,235.58,210.08,216.5,238.83,243.2,20.544090228,18.8402255813,18.8443995112,32.5930706976,42.908899555,11,235.79687829272646,314.47809411947395
633,633,12/07/2019,10,320.49,323.42,21400,23588,4013,18072,3328,98,1926,319.44,397.41,4,7,298,278.4,255.1,257.75,230.9,242,219,242.43,548.13,362.98,425.07,237.417916667,230.173333333,228.711527778,214.302291667,209.458630952,237.31,222.59,221.64,219,216.33,22.5701834824,19.3271415739,17.3373381699,34.9019810169,39.1562789594,230.06375,222.364583333,224.601388889,238.139479167,243.715952381,235.58,213.32,216.5,238.83,243.19,20.5236041865,18.9807618122,18.6268401912,32.1245624462,42.7748512527,11,237.51910271601005,320.2466873010657
634,634,12/07/2019,11,320.49,323.41,21450,23705,4000,18135,3315,104,1931,319.44,401.75,4,7,295.95,298,278.4,255.75,224.23,240,220,233.5,537.18,439.93,394.76,239.092916667,231.6675,229.488611111,215.988854167,209.773988095,237.31,222.65,221.64,220,216.33,25.314635478,21.5072426693,19.0224177093,34.8946275421,39.6381693073,229.66,222.870416667,224.463194444,237.5278125,243.393511905,233.5,216.5,216.5,235.58,243.19,20.3487192205,18.9465057642,18.5216438161,31.6393689871,42.6455113803,11,232.77639574200094,315.3030897069278
635,635,12/07/2019,12,322.99,323.69,21775,23705,4006,18454,3321,112,1960,319.44,399.63,4,7,299.73,295.95,298,256.97,224.35,238.94,217.28,250,560.04,374.99,393.49,240.874583333,233.237916667,230.332916667,217.652708333,210.11577381,237.31,223.02,221.64,220,216.33,27.9908287743,23.6107485403,20.7210572924,35.041003665,40.1644577663,229.66,223.568333333,224.463194444,236.810833333,243.169285714,233.5,216.5,216.5,235.58,243.19,20.3487192205,19.3201722751,18.5216438161,30.5383070453,42.5101334671,11,235.1049463114102,319.99234184447243
636,636,12/07/2019,13,323.92,323.69,21900,23705,4056,18578,3322,121,1971,319.44,399.1,4,7,300,299.73,295.95,255.75,231.11,242,217.28,258.54,533.46,380.51,383.31,242.718333333,234.673125,231.138472222,219.319375,210.455238095,237.31,223.02,221.64,220,216.33,30.3695645223,25.4970779432,22.2518797218,35.1136951484,40.6814768123,230.299583333,224.590833333,224.514861111,236.182708333,242.995892857,233.5,216.5,216.5,235.58,243.19,21.0225494832,19.8491297664,18.6124834674,29.4334888566,42.3867639821,11,240.76565836480236,321.4413110916933
637,637,12/07/2019,14,320.49,323.23,21750,23705,4053,18431,3319,129,1958,319.45,395.61,4,7,298.43,300,299.73,247.66,225.09,242,217.27,242.79,518.69,548.13,363.6,244.83375,236.201041667,231.922222222,220.9696875,210.785357143,237.31,224.975,221.64,220,216.33,32.4272499219,27.0601346287,23.5931855298,35.0695203531,41.1690052138,230.513333333,225.287708333,224.414722222,235.390520833,242.54172619,233.5,218.75,216.5,235.58,243.19,21.1264646864,19.8894524854,18.4924456576,28.182218708,41.9733007808,11,238.34059564143845,319.0912517287261
638,638,12/07/2019,15,300.04,315.67,21450,23705,4078,18114,3336,132,1931,319.44,392.12,4,7,272,298.43,300,237.31,220,238.94,210,242.31,483.93,537.18,359.47,246.279166667,237.284375,232.381388889,222.396770833,211.005595238,237.31,232.79,221.64,220.265,216.33,32.8477166061,27.4360184062,24.048989221,34.3136561274,41.3976526093,230.880416667,225.977083333,224.400555556,234.920208333,242.27172619,237.905,226.665,216.5,235.58,243.14,21.256753296,19.8941458254,18.4781361392,27.6763193088,41.8269050591,11,238.62688051703037,314.63291892032356
639,639,12/07/2019,16,300,305.8,21250,23705,4053,17931,3319,136,1913,319.44,386.94,4,7,272,272,298.43,237.31,220.53,238.94,210,233.5,472.03,560.04,354.17,247.724583333,238.356666667,232.840555556,223.8759375,211.234166667,239.65,236.945,221.64,220.53,216.33,33.1972635042,27.7710336872,24.4875836827,33.3354308295,41.6285179257,231.58875,226.482916667,224.267361111,234.358125,241.949285714,237.905,232.915,216.5,233.5,243.08,21.0388502563,19.7672809351,18.3758011413,27.1408080907,41.6833875434,11,234.07316276332824,312.1078846347143
640,640,12/07/2019,17,265.51,266.59,20975,23705,4002,17677,3298,138,1888,287.96,385.78,4,7,255,272,272,220,215.43,215.81,208.77,232.21,377.96,533.46,359.26,249.182916667,239.181041667,233.384861111,225.1934375,211.4425,242.705,237.31,223.115,220.74,216.33,32.6912955413,27.6630841836,24.5391995687,31.9996965719,41.7600224228,231.14125,227.092291667,224.249444444,233.455729167,241.804285714,233.5,232.915,216.5,233.5,243.01,20.9004533574,19.4753970532,18.3672993168,25.7044910573,41.6745917879,11,226.63255050692138,308.9498673950686
641,641,12/07/2019,18,263.5,264.74,20600,23705,4007,17297,3303,141,1854,287.96,386.83,4,7,255.1,255,272,220,215.43,215.81,208.77,209.32,376.05,518.69,379.71,250.645416667,240.0075,233.930555556,226.520416667,211.658035714,246.71,237.31,224.29,221.115,216.33,32.1089273756,27.5306746909,24.579696642,30.5218632913,41.8919282131,230.13375,227.229791667,223.918333333,232.315,241.6125,233.5,232.915,216.5,233.5,243.01,21.3595592717,19.3223602683,18.4192153952,24.265489421,41.7498852198,11,224.40824585363794,303.9397859658859
642,642,12/07/2019,19,260,263.69,20363,23705,4053,17014,3349,159,1833,287.95,384.72,4,7,254,255.1,255,220,215.43,215.81,209.87,209.2,373.39,483.93,417.22,252.062083333,240.811041667,234.460972222,227.8065625,211.914285714,252,237.31,224.72,221.64,216.665,31.441152067,27.3604125606,24.5952122422,28.9977603791,42.0190453336,228.7275,227.364791667,223.903055556,231.499791667,241.419285714,232.915,232.915,216.5,233.5,243.01,21.5888582879,19.1695060358,18.4311225338,23.7014016454,41.8247078449,11,225.80068756860408,300.21465491078544
643,643,12/07/2019,20,261.5,270.6,20375,23705,4110,16969,3406,199,1834,287.95,383.03,4,7,260,254,255.1,243.42,215.43,222,210.93,232.21,371.91,472.03,486.11,252.752916667,241.739583333,234.98875,229.108645833,212.174404762,254.5,237.31,225.545,223.115,217.135,31.42515601,27.2367344216,24.7313872502,27.5572627019,42.1813068923,227.796666667,227.969166667,223.885138889,230.924270833,241.297142857,232.27,232.915,216.5,233.5,242.95,20.897622013,18.8460132737,18.4222869459,22.9883319944,41.8214414701,11,228.25601199538295,300.01355473530384
644,644,12/07/2019,21,259.5,261.78,20200,23705,4186,16718,3482,259,1818,284.91,386.62,4,7,257.1,260,254,250,215.53,226,212.08,250,371.59,377.96,495.43,253.04875,242.605625,235.420694444,230.0784375,212.41952381,255.05,237.31,226.045,224.29,217.27,31.4315322584,27.0458494795,24.8435169839,26.87149765,42.3226166772,228.075416667,228.667083333,223.979444444,230.5340625,241.297142857,232.27,233.5,216.5,233.5,242.95,21.1565629614,19.0316252991,18.5396119419,22.3269960069,41.8214414701,11,229.6723431198812,297.30830425443713
645,645,12/07/2019,22,242.12,240.53,19913,23705,4241,16376,3537,320,1792,284.91,388.21,4,7,239.82,257.1,260,237.31,215.43,217,210.45,245.25,508.7,376.05,474.66,253.153333333,243.11375,235.737638889,230.554791667,212.562202381,255.05,238.565,228,224.72,217.275,31.381022466,26.7519403651,24.7505934197,26.6310658316,42.3746228348,228.17125,229.266041667,224.007777778,230.094375,241.318511905,232.27,233.5,216.5,233.5,243.01,21.231945028,19.0928665235,18.5709474924,21.5978650413,41.8225451426,11,227.95711847033965,293.3204686874713
646,646,12/07/2019,23,247.32,247.87,19150,23705,4231,15641,3509,369,1724,276.89,383.55,4,7,250,239.82,257.1,237.31,236.58,250,253.27,276.58,492.22,373.39,349.19,253.682083333,243.393333333,235.737638889,231.263125,212.542857143,255.05,240.905,228,225.545,217.275,31.2089031304,26.7523294936,24.7505934197,26.2272819112,42.3566745109,230.939583333,229.974583333,224.460277778,230.37125,241.391845238,232.915,233.5,216.5,233.5,243.01,23.0336703411,20.1962619206,19.4414591098,22.0219408892,41.8737823545,11,217.08672495717903,283.4600272704101
647,647,12/07/2019,24,230,230.65,17775,23705,4231,14289,3486,379,1600,239,377,4,7,230.5,250,239.82,229,215.42,227,230,231,367.02,371.91,333.5,253.744583333,243.7075,235.78625,232.231458333,212.551011905,255.05,240.905,229.75,226.5,217.275,31.1587866007,26.5042302123,24.7366237826,24.381663083,42.3600188382,232.065833333,230.182916667,224.335277778,230.465,241.239642857,232.915,233.5,216.5,233.5,242.95,22.3070002498,20.1532468171,19.3689360686,22.0050789353,41.8647524116,11,207.42682972416958,266.8049323031169
648,648,13/07/2019,1,220,209.03,16413,23705,4110,13028,3385,260,1476,235.3,397.13,5,7,224.55,230.5,250,210,220.95,218,195.71,77.12,390.85,371.59,349.6,254.350833333,243.7825,235.877222222,232.513645833,212.545892857,255.05,240.905,229.75,226.5,217.275,30.4030345906,26.4434862269,24.6822757427,24.1304629536,42.3585075101,226.5625,227.542708333,222.500555556,228.342708333,240.254047619,232.915,233.5,216.5,233.33,242.95,38.5629562336,29.7111799818,25.9570482647,26.4662386121,43.7373578824,12,197.8895645041048,252.3711840807413
649,649,13/07/2019,2,204.75,199.42,15750,23705,4113,12363,3387,249,1416,235.3,391.85,5,7,217.05,224.55,230.5,215,216.33,221.28,190,74,388,508.7,340.88,254.43625,243.7975,235.818472222,232.717916667,212.617619048,255.05,240.905,229.75,226.5,217.275,30.2903433905,26.4277820855,24.7225115901,23.9124468763,42.3558555678,220.929166667,224.711458333,220.431111111,226.283958333,239.331428571,232.915,233.5,216.5,232.745,242.95,49.5262644345,37.0074113905,31.3052602139,30.4499579977,45.5725045833,12,195.17488646992084,245.12889606078986
650,650,13/07/2019,3,204.82,200.89,15275,23705,4107,11894,3381,234,1373,235.3,384.79,5,7,217.05,217.05,224.55,214.75,216.33,215.42,195.71,259.46,382.81,492.22,334.29,254.532083333,243.8125,235.841111111,232.9996875,212.719107143,255.05,240.905,229.75,226.5,217.275,30.1626933377,26.4120599066,24.7043088307,23.5605663614,42.345867105,223.284583333,225.741458333,221.128888889,226.061041667,239.263392857,233.5,233.5,216.5,232.745,242.95,49.9752431735,37.2768476426,31.6102765228,30.1227889769,45.5336237128,12,193.08187073661173,240.1158110702775
651,651,13/07/2019,4,204.75,203.89,15150,23705,4069,11807,3343,212,1361,246,380.99,5,7,220,217.05,217.05,207,216.32,215.42,195.71,269.91,380.91,367.02,331.21,255.07375,243.889166667,235.904722222,233.3121875,212.867916667,255.05,240.905,229.75,226.5,217.28,29.3785264396,26.3357899698,24.6568368356,23.1801119476,42.3271494088,226.080416667,226.991666667,221.975138889,225.946979167,239.257559524,237.905,235.58,216.5,232.745,242.95,50.6523504308,37.7377179306,32.0923666056,29.9332390186,45.5296103493,12,190.94287794366355,239.31934950257727
652,652,13/07/2019,5,204.75,200.23,14838,23705,4043,11521,3317,187,1333,274.89,381.1,5,7,220,220,217.05,215,205,205,190,276.59,375.94,390.85,330.89,255.282083333,244.201666667,236.113055556,233.728854167,213.07625,255.05,240.905,229.75,226.5,217.375,29.0983867742,25.9506928808,24.4545756333,22.5630180358,42.2752655942,229.169583333,228.504583333,222.997777778,226.267604167,239.233630952,242.37,239.985,218.75,232.745,242.95,51.403765932,38.2473726512,32.646253855,30.3107055864,45.5087986153,12,188.72783629352972,236.1173039215038
653,653,13/07/2019,6,204.75,205.51,14575,23705,4008,11279,3296,152,1309,246,372.97,5,7,220,220,220,215,210,210,175,259.46,381.33,388,343.54,255.490416667,244.41,236.251944444,233.963645833,213.225059524,255.05,240.905,229.75,226.5,217.47,28.8139520069,25.70929586,24.3322700954,22.2973420233,42.255251369,231.53,229.663125,223.698888889,226.7821875,239.145357143,242.43,242.37,226,233.33,242.95,51.4413759198,38.3268291208,32.8821698573,30.4516564653,45.454743129,12,186.93582367204434,233.67055322465765
654,654,13/07/2019,7,215,221.79,15525,23705,3996,12218,3307,110,1395,268.19,380.46,5,7,239.18,220,220,241.99,237.31,236.58,195.71,276.59,499.59,382.81,435.09,255.373333333,244.448958333,236.288055556,233.996770833,213.220178571,255.05,240.905,229.75,226.5,217.47,28.8768355587,25.6997230914,24.3346930018,22.3027605322,42.2521872937,231.530416667,231.0525,224.173055556,226.820729167,239.179285714,242.43,242.43,226,233.33,242.95,51.4417567216,38.8010054432,33.3984715699,30.5129077862,45.4806999216,12,194.44671309642354,243.51998575216035
655,655,13/07/2019,8,220,215.52,16950,23705,3975,13647,3303,79,1523,246,385.84,5,7,260.6,239.18,220,255.1,237.31,215.53,223.48,287.46,389.8,380.91,354.92,255.6025,244.934166667,236.914027778,234.4196875,213.545178571,255.05,242.495,230.7,228,217.475,28.8963894615,25.7817979527,24.3728515361,22.4191879497,42.4060268422,233.8275,231.977291667,225.258055556,227.280416667,239.220059524,242.61,242.43,231.605,233.33,242.95,52.6946455699,39.6140103488,34.1698262263,31.0911809434,45.5211178801,12,203.7485604242168,259.63567777898436
656,656,13/07/2019,9,240.17,232.15,18100,23705,3987,14785,3315,71,1626,285.27,392.7,5,7,300,260.6,239.18,278.4,243,220.53,241.7,287.46,394.13,375.94,359.6,256.5025,246.121666667,238.017777778,235.0759375,214.037619048,255.05,242.705,231.005,228,217.74,29.9543148158,26.9758637062,25.3983022734,23.3962827717,42.9266954926,235.70375,232.899583333,226.348055556,227.503541667,239.260654762,244.02,242.43,232.21,233.33,242.95,53.8042526857,40.3883956348,34.887451299,31.4470889283,45.5613001836,12,213.08912148825348,273.3565155874099
657,657,13/07/2019,10,262.5,251.47,18925,23705,4001,15596,3329,81,1701,286.33,410,5,7,320.49,300,260.6,298,257.75,230.9,256.04,288.63,397.41,381.33,361.3,257.439583333,247.42875,239.262083333,235.893541667,214.64172619000001,255.05,242.705,233.845,228,217.74,31.6147221456,28.9956687613,27.1769797438,24.9599932937,43.7040449079,237.62875,233.84625,227.452638889,227.858229167,239.609642857,247.625,242.43,232.27,233.33,243.01,54.871254636,41.1598926153,35.585689084,31.9437952791,45.7142300058,12,218.75022143934567,283.10435647449947
658,658,13/07/2019,11,269.8,260.64,19300,23705,4016,15956,3344,98,1734,286.33,409.89,5,7,320.49,320.49,300,295.95,255.75,224.23,256.66,290,401.75,499.59,362.47,258.462083333,248.7775,240.599027778,236.731979167,215.239880952,255.05,242.705,236.945,228,217.74,33.268012967,30.8381426228,28.7493002565,26.409195393,44.4589771754,239.982916667,234.821458333,228.574583333,228.343125,240.181071429,250,242.43,232.915,233.33,243.08,55.8889995771,41.9332590789,36.2695974394,32.5308759994,45.7406879504,12,221.6078841095232,288.14996482045495
659,659,13/07/2019,12,270,258.76,19513,23705,4051,16134,3379,136,1753,286.44,401.45,5,7,322.99,320.49,320.49,299.73,256.97,224.35,256.66,290,399.63,389.8,361.3,259.43125,250.152916667,241.969027778,237.6075,215.869107143,255.05,242.705,237.31,228,219,34.8248811993,32.6314533005,30.2739104506,27.8377470731,45.2294032501,241.649583333,235.654791667,229.595416667,228.759791667,240.895357143,254.27,242.43,233.5,233.33,243.14,56.7898667843,42.6329375708,36.9528816059,33.0629993857,45.5748373018,12,223.33208058119354,290.777838609353
660,660,13/07/2019,13,270,260.62,19363,23705,4101,15934,3429,189,1740,285.73,388.48,5,7,323.92,322.99,320.49,300,255.75,231.11,254.16,297.77,399.1,394.13,360.13,260.427916667,251.573125,243.258055556,238.460833333,216.503869048,255.05,242.705,237.31,228,220,36.3455033974,34.3200182361,31.7451546991,29.1962441588,45.9912145467,243.284166667,236.791875,230.821944444,229.2071875,241.370178571,254.73,242.43,233.5,233.33,243.19,57.8518109082,43.5560592388,37.7324946312,33.7037311601,45.7500786227,12,222.51034707797734,288.3164135169768
661,661,13/07/2019,14,261.91,250.77,18900,23705,4158,15414,3486,250,1698,285.24,376.56,5,7,320.49,323.92,322.99,298.43,247.66,225.09,246.84,295.63,395.61,397.41,358.64,261.347083333,253.090416667,244.583055556,239.2784375,217.11827381,255.05,242.705,237.31,228,220,37.6054562969,35.7245104463,32.9444440865,30.3717404429,46.6857338093,245.485833333,237.999583333,232.020416667,229.6825,241.685238095,259.46,242.61,233.5,233.33,243.19,58.8293931944,44.3766002149,38.4049614766,34.3162386603,45.9411445006,12,219.93518520330906,282.2932633544652
662,662,13/07/2019,15,240,232.69,18350,23705,4211,14811,3539,302,1649,77.12,369.81,5,7,300.04,320.49,323.92,272,237.31,220,237.4,290,392.12,401.75,358.22,262.515416667,254.397291667,245.694722222,239.914895833,217.65422619,255.05,246.71,237.31,228,220,38.3784444685,36.2780550125,33.4497841831,30.9983045375,47.1183519747,247.472916667,239.176666667,233.142361111,230.168645833,241.745892857,264.685,242.87,235.58,233.33,243.19,59.5188328602,44.9996634188,38.9061634023,34.8382216786,45.9984719393,12,216.8543530506639,274.9441760112532
663,663,13/07/2019,16,238.45,237.31,18000,23705,4226,14446,3554,345,1617,194,365.17,5,7,300,300.04,320.49,272,237.31,220.53,223.48,290,386.94,399.63,356.73,263.682083333,255.703333333,246.798472222,240.5509375,218.189940476,255.05,250,237.31,228,220,39.0981401736,36.7748548652,33.9156238316,31.5987086038,47.5405439006,249.827083333,240.707916667,234.264305556,230.657291667,241.859642857,273.245,242.95,239.985,233.33,243.19,60.0570756414,45.4597810068,39.3685795866,35.3466394883,46.0945025999,12,212.5458985137453,270.93517599983335
